,풀핏 프로폴리스 시너지 토너_0,풀핏 프로폴리스 시너지 토너_1,풀핏 프로폴리스 시너지 토너_2,올리고 히알루론산 7멀티 포뮬라 패드_0,올리고 히알루론산 7멀티 포뮬라 패드_1,올리고 히알루론산 7멀티 포뮬라 패드_2,프로 모이스처 크리미 토너_0,프로 모이스처 크리미 토너_1,프로 모이스처 크리미 토너_2,테르물레 클리어 패드_0,테르물레 클리어 패드_1,테르물레 클리어 패드_2,리페어레이션 에센스 토너_0,리페어레이션 에센스 토너_1,리페어레이션 에센스 토너_2,레스온스킨 에센스 패드_0,레스온스킨 에센스 패드_1,레스온스킨 에센스 패드_2,더 퍼스트 제너츄어 스킨 소프너_0,더 퍼스트 제너츄어 스킨 소프너_1,더 퍼스트 제너츄어 스킨 소프너_2,카렌듈라 앰플 토너_0,카렌듈라 앰플 토너_1,카렌듈라 앰플 토너_2,시카 토너 패드_0,시카 토너 패드_1,시카 토너 패드_2,바이바이 시카토너_0,바이바이 시카토너_1,바이바이 시카토너_2,하이포알러제닉 모이스처라이징 크림 보습패드_0,하이포알러제닉 모이스처라이징 크림 보습패드_1,하이포알러제닉 모이스처라이징 크림 보습패드_2,수딩 센서티브 워터_0,수딩 센서티브 워터_1,수딩 센서티브 워터_2,찹쌀 배리어 크림 스킨_0,찹쌀 배리어 크림 스킨_1,찹쌀 배리어 크림 스킨_2,비폴렌 리뉴 앰풀 스킨_0,비폴렌 리뉴 앰풀 스킨_1,비폴렌 리뉴 앰풀 스킨_2,파하 퍼스트 토너 (각질파토)_0,파하 퍼스트 토너 (각질파토)_1,파하 퍼스트 토너 (각질파토)_2,데일리 필링 수영장 토너_0,데일리 필링 수영장 토너_1,데일리 필링 수영장 토너_2,퓨어 토너_0,퓨어 토너_1,퓨어 토너_2,원더 세라마이드 모찌 토너_0,원더 세라마이드 모찌 토너_1,원더 세라마이드 모찌 토너_2,아임 쏘리 포 마이 스킨 릴렉싱 토너_0,아임 쏘리 포 마이 스킨 릴렉싱 토너_1,아임 쏘리 포 마이 스킨 릴렉싱 토너_2,플라본 부스터_0,플라본 부스터_1,플라본 부스터_2,아토베리어 365 로션_0,아토베리어 365 로션_1,아토베리어 365 로션_2,인텐시브 로션_0,인텐시브 로션_1,인텐시브 로션_2,카밍릴리프 AI 리페어 로션_0,카밍릴리프 AI 리페어 로션_1,카밍릴리프 AI 리페어 로션_2,아토베리어 로션_0,아토베리어 로션_1,아토베리어 로션_2,셋업 에멀전_0,셋업 에멀전_1,셋업 에멀전_2,세라마이드 하이드라 플루이드_0,세라마이드 하이드라 플루이드_1,세라마이드 하이드라 플루이드_2,크리미 모이스춰라이저 딥 모이스트_0,크리미 모이스춰라이저 딥 모이스트_1,크리미 모이스춰라이저 딥 모이스트_2,밀키 모이스춰라이저 하이드라 밸런싱_0,밀키 모이스춰라이저 하이드라 밸런싱_1,밀키 모이스춰라이저 하이드라 밸런싱_2,수드 대나무 로션_0,수드 대나무 로션_1,수드 대나무 로션_2,어린쑥 수분진정 플루이드_0,어린쑥 수분진정 플루이드_1,어린쑥 수분진정 플루이드_2,수딩로션_0,수딩로션_1,수딩로션_2,데일리리페어 모이스처라이저_0,데일리리페어 모이스처라이저_1,데일리리페어 모이스처라이저_2,하이드로 인텐시브 모이스쳐라이징 에멀젼_0,하이드로 인텐시브 모이스쳐라이징 에멀젼_1,하이드로 인텐시브 모이스쳐라이징 에멀젼_2,워터풀 스킨베리어 로센스_0,워터풀 스킨베리어 로센스_1,워터풀 스킨베리어 로센스_2,레드 블레미쉬 멀티 플루이드_0,레드 블레미쉬 멀티 플루이드_1,레드 블레미쉬 멀티 플루이드_2,에이리페어 오리지날 로션_0,에이리페어 오리지날 로션_1,에이리페어 오리지날 로션_2,굳세라 수퍼 세라마이드 에멀젼_0,굳세라 수퍼 세라마이드 에멀젼_1,굳세라 수퍼 세라마이드 에멀젼_2,오트 마일드 모이스처 인텐시브 로션_0,오트 마일드 모이스처 인텐시브 로션_1,오트 마일드 모이스처 인텐시브 로션_2,더 심플 데일리 로션_0,더 심플 데일리 로션_1,더 심플 데일리 로션_2
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90909,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67213,20.58823,0.0,16.12903,42.55319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,54.16666,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.31531,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,72.103,36.08247,53.97727,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555
45,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83606,29.41176,0.0,16.12903,53.19148,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.86274,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.12446,31.61512,63.06818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,100.0
46,57.14285,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4754,63.23529,0.0,0.0,74.46808,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37254,77.08333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.81081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.83261,50.51546,54.82954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,35.71428,47.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,88.88888
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31147,39.70588,0.0,25.80645,21.27659,0.0,0.0,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.78431,41.66666,31.03448,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,9.009,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,64.37768,75.60137,58.23863,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.28571,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,74.07407
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,9.83606,17.64705,0.0,0.0,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,52.08333,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,48.57142,13.51351,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,50.64377,91.75257,51.98863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,35.71428,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11475,20.58823,0.0,16.12903,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90196,39.58333,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,22.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.10729,97.93814,33.23863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86885,19.11764,0.0,0.0,19.14893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.62745,72.91666,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,37.14285,11.71171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.96566,65.63573,39.77272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,22.22222
51,50.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,81.81818,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4918,14.70588,0.0,0.0,46.80851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.90196,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.69527,72.16494,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,78.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27272,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04918,0.0,0.0,29.03225,68.0851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,29.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28571,17.11711,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,59.22746,86.94158,59.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,51.85185
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42622,23.52941,0.0,25.80645,63.82978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.62745,39.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7.2072,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,64.37768,76.6323,62.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,42.85714,100.0,38.09523,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62962
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06557,16.17647,0.0,16.12903,55.31914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13725,70.83333,41.37931,0.0,0.0,0.0,0.0,0.0,0.0,31.42857,4.5045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08583,84.19243,59.65909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,42.85714,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,25.92592
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90163,20.58823,0.0,32.25806,29.78723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.58333,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.009,47.82608,0.0,0.0,0.0,0.0,0.0,0.0,63.09012,90.378,52.27272,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571,50.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,37.03703
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,83.33333,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.34426,11.7647,0.0,0.0,27.65957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.86274,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14285,8.1081,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,93.56223,74.57044,42.61363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,23.80952,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59016,0.0,0.0,0.0,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,93.75,58.62068,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,11.71171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.9957,76.6323,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,42.85714,78.57142,38.09523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,34.42622,0.0,0.0,16.12903,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.74509,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.48648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.54935,64.94845,52.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,37.03703
59,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,87.5,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95081,17.64705,0.0,0.0,29.78723,76.47058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70588,62.5,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,86.48648,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,75.96566,100.0,63.92045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,50.0,42.85714,23.80952,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7647,0.0,0.0,23.40425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5098,95.83333,24.13793,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.54054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.97854,87.62886,68.4659,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,51.85185
61,6932,7495,2308,9649,412,122003,608753,1363958,1184743,109722,499,56090,72027,120362,7205,26000,2766,54464,4591,2807,1382,1031,1363958,736620,389,8672,193974,11743,58715,52334,1687,1290,193974,505242,66731,736620,1696,1719,1184743,677,2899,82105,3214,10071,76530,120,328,1363958,1545,1363958,5738,4644,51622,1363958,57,273,1071,140198,24911,920248,6264,2524,3969,13344,74264,375103,9845,1668404,41053,74264,6264,375103,5377,14615,1244,66,23,1184743,1184743,282,513047,1184743,4339,955315,608753,1439,563705,9666,4502,1184743,14615,1184743,12804,106274,5439,34248,1184816,608753,955315,209,608753,344519,3758,429460,7394,1184816,1656,5669,82105,53915,1184816,5044,1181032,675270,1061231,1838,3716
